Country/Region,Argentina,Australia,Austria,Bahamas,Bangladesh,Barbados,Belgium,Bolivia,Brazil,Bulgaria,Canada,Chile,China,Colombia,Costa Rica,Croatia,Czechia,Denmark,Dominican Republic,Ecuador,Egypt,Estonia,Fiji,Finland,France,Georgia,Germany,Greece,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,"Korea, South",Kuwait,Latvia,Lebanon,Liechtenstein,Lithuania,Luxembourg,Malaysia,Malta,Mexico,Morocco,Namibia,Nepal,Netherlands,New Zealand,North Macedonia,Norway,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Saudi Arabia,Senegal,Serbia,Singapore,Slovakia,Slovenia,South Africa,Spain,Suriname,Sweden,Switzerland,Taiwan*,Tanzania,Thailand,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,Uruguay,US,Venezuela,Vietnam,Zambia,Zimbabwe
08/01/2020, <1, <1,0,0,0,0,0,0,0,0, <1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <1,0, <1,0,0, <1,0,0,0,0,0,0, <1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <1,0, <1,0,0,0,0,0,0, <1,0,0,0,0,0,0,0, <1,0,0,0, <1,0, <1,0,0,0,0
09/01/2020,<1,<1,<1,0,0,0,<1,0,<1,0,<1,0,2,0,<1,0,0,<1,0,0,0,0,0,0,<1,0,<1,<1,0,<1,0,0,0,0,0,0,0,0,0,1,0,0,<1,0,0,0,0,0,0,<1,0,<1,0,0,0,<1,0,0,<1,0,0,0,0,0,<1,<1,<1,<1,0,<1,<1,0,0,<1,0,0,<1,<1,0,<1,<1,1,0,<1,<1,0,0,0,<1,<1,0,<1,0,0,0,0
10/01/2020,0,<1,0,0,0,0,<1,0,0,0,<1,0,0,0,0,<1,0,0,0,0,0,0,0,0,<1,0,<1,0,0,0,0,0,0,0,0,0,0,<1,0,<1,0,0,<1,<1,0,0,0,0,0,<1,0,<1,0,0,0,<1,<1,0,<1,0,0,0,0,0,<1,<1,<1,<1,0,<1,<1,0,0,<1,0,0,0,0,0,0,<1,<1,0,0,0,0,0,0,<1,<1,0,<1,0,<1,0,0
11/01/2020,0,<1,0,0,0,0,0,0,0,0,<1,0,0,0,0,0,0,<1,0,0,<1,0,0,<1,<1,0,<1,<1,0,0,0,<1,0,0,0,<1,0,<1,0,<1,1,0,<1,0,1,0,0,1,0,<1,0,<1,0,0,0,0,<1,0,<1,0,<1,0,0,0,<1,<1,0,0,0,<1,0,0,0,<1,0,<1,0,0,0,<1,<1,<1,0,0,0,0,0,<1,0,<1,0,<1,0,0,0,0
12/01/2020,<1,<1,<1,0,0,0,0,0,0,0,<1,<1,0,0,0,0,0,<1,0,0,0,0,2,0,<1,0,<1,<1,0,0,0,<1,0,0,0,0,0,<1,0,<1,1,0,<1,0,0,0,0,0,0,<1,0,<1,0,0,0,<1,0,0,<1,0,0,0,0,0,<1,0,0,0,0,<1,0,0,0,<1,0,0,0,<1,0,<1,0,1,0,0,0,0,0,<1,0,<1,0,<1,0,0,0,0
13/01/2020,<1,<1,0,0,0,0,<1,0,<1,0,<1,0,1,0,0,0,0,0,0,<1,0,0,0,<1,<1,0,<1,<1,0,0,0,<1,0,0,0,0,0,<1,0,<1,0,0,<1,0,0,0,5,0,0,<1,0,<1,0,0,0,0,<1,0,<1,0,0,0,0,<1,<1,0,0,0,0,<1,<1,0,0,<1,0,0,<1,<1,0,<1,0,<1,0,1,0,0,0,0,0,<1,<1,<1,0,<1,0,0
14/01/2020,<1,<1,0,0,0,0,0,<1,<1,<1,<1,0,1,<1,0,0,0,0,0,0,0,0,0,<1,<1,0,<1,0,0,0,0,<1,<1,0,<1,0,0,<1,0,<1,0,0,<1,0,0,0,0,0,0,<1,0,<1,0,0,0,<1,<1,0,0,0,0,0,0,0,<1,<1,<1,<1,0,<1,0,0,<1,<1,0,0,<1,<1,0,<1,<1,<1,0,1,0,<1,0,0,<1,<1,0,<1,0,<1,1,0
15/01/2020,<1,<1,0,0,0,0,0,0,<1,0,<1,<1,1,<1,0,0,0,0,0,0,<1,0,0,0,<1,0,<1,0,0,0,0,<1,<1,0,0,0,0,0,0,<1,0,0,<1,0,0,0,0,0,0,<1,0,<1,0,0,0,0,0,1,0,0,0,0,0,<1,<1,<1,<1,<1,<1,<1,<1,0,0,0,0,<1,<1,<1,0,<1,<1,<1,0,1,0,0,0,0,0,<1,0,<1,<1,<1,0,0
16/01/2020,<1,<1,0,0,0,0,<1,0,<1,0,<1,<1,1,0,0,0,0,<1,0,<1,<1,0,0,1,<1,0,<1,<1,0,0,0,<1,<1,<1,0,<1,<1,<1,0,3,0,0,<1,0,1,0,0,0,<1,1,0,<1,0,0,0,<1,<1,1,<1,<1,0,0,0,<1,1,<1,<1,<1,<1,<1,<1,0,0,1,0,0,<1,<1,0,<1,<1,1,0,1,0,<1,0,<1,0,<1,0,<1,0,<1,0,0
17/01/2020,<1,<1,<1,0,<1,0,0,0,<1,0,<1,<1,2,<1,0,0,0,<1,0,0,<1,0,0,<1,<1,0,<1,<1,0,0,0,<1,<1,0,0,0,0,<1,0,1,0,0,<1,0,0,0,0,0,0,<1,0,1,<1,0,1,<1,0,1,<1,<1,0,0,0,<1,<1,<1,<1,<1,<1,<1,0,0,0,<1,0,0,<1,<1,0,<1,<1,<1,0,<1,0,<1,0,<1,0,<1,0,<1,0,<1,0,0
18/01/2020,<1,<1,<1,0,<1,0,<1,0,<1,0,<1,<1,2,<1,0,1,0,<1,0,<1,<1,0,0,1,<1,0,<1,<1,0,<1,2,<1,<1,<1,0,<1,0,<1,0,1,0,<1,<1,0,0,0,0,1,0,<1,0,1,0,0,1,<1,<1,0,<1,<1,0,0,0,0,1,<1,<1,<1,<1,<1,<1,0,<1,<1,0,0,<1,<1,0,<1,<1,<1,0,<1,<1,<1,0,0,<1,<1,<1,<1,0,<1,0,0
19/01/2020,<1,<1,<1,2,0,0,<1,<1,<1,0,<1,<1,3,<1,0,<1,<1,0,<1,<1,<1,0,0,<1,<1,0,<1,<1,0,<1,0,<1,<1,0,0,0,<1,<1,1,1,0,<1,<1,0,0,0,0,0,0,<1,0,<1,0,2,0,<1,<1,0,<1,0,0,0,<1,<1,1,<1,<1,<1,0,<1,<1,1,<1,1,<1,0,<1,<1,3,<1,<1,<1,0,1,0,<1,0,<1,<1,<1,0,<1,0,<1,0,0
20/01/2020,<1,1,1,2,<1,3,<1,<1,<1,0,1,1,20,<1,1,1,<1,<1,<1,<1,<1,1,0,2,<1,2,1,<1,0,<1,0,<1,1,<1,<1,<1,1,<1,1,2,0,0,1,<1,1,1,0,0,<1,1,0,1,0,0,<1,1,1,1,<1,<1,1,0,<1,<1,2,<1,<1,<1,<1,<1,0,0,0,2,0,0,<1,<1,0,2,<1,2,0,2,1,<1,0,<1,<1,<1,<1,<1,<1,<1,0,0
21/01/2020,2,4,1,7,1,0,1,3,1,1,3,3,42,1,3,1,1,2,3,2,<1,4,0,3,1,3,1,2,3,<1,0,<1,2,1,<1,1,2,<1,2,3,1,<1,1,1,1,1,0,1,1,3,1,9,1,1,1,3,2,1,2,<1,2,0,2,1,18,1,1,1,1,1,<1,0,2,6,<1,1,1,1,3,3,1,5,0,3,1,1,<1,1,1,1,1,3,1,1,2,1
22/01/2020,4,3,2,2,1,21,2,9,3,1,5,8,53,9,11,2,1,3,7,9,1,2,8,5,1,2,3,3,13,1,2,1,7,4,<1,1,2,1,2,5,2,1,3,1,6,4,0,2,4,5,0,32,1,1,2,4,3,2,4,1,10,2,11,4,28,1,1,1,1,3,1,<1,3,9,1,<1,1,1,6,5,1,7,2,6,1,3,<1,4,2,2,4,3,5,2,2,1
23/01/2020,7,4,2,2,<1,3,3,12,4,1,7,11,80,11,15,4,4,4,9,12,2,2,4,9,3,4,3,3,14,3,7,1,22,18,2,4,3,2,2,9,8,1,7,4,2,6,0,4,5,14,3,23,2,2,2,5,5,2,4,3,8,4,20,5,28,2,3,3,2,4,3,0,3,17,3,2,2,2,9,10,3,6,3,9,2,7,1,4,4,4,3,4,10,14,4,1
24/01/2020,7,7,6,2,2,3,10,11,4,3,10,8,82,9,12,8,9,6,10,12,3,11,9,23,9,8,6,5,15,7,10,2,34,32,3,5,7,2,2,12,19,3,8,6,8,13,0,6,7,21,9,15,5,6,7,17,7,6,11,4,8,2,18,5,30,3,5,5,3,5,5,5,5,28,6,1,3,4,6,19,5,5,1,16,6,9,1,8,6,5,5,8,7,21,3,5
25/01/2020,9,20,11,5,4,27,16,9,4,4,15,7,100,9,9,11,15,11,11,13,7,14,7,11,12,9,10,7,9,12,9,3,62,30,5,6,17,3,8,15,36,3,11,11,15,27,21,9,9,55,14,13,7,9,11,21,18,10,12,8,7,18,11,5,37,6,10,10,6,6,8,6,11,30,8,5,5,4,16,16,8,10,7,29,11,7,1,9,10,5,5,9,7,18,4,6
26/01/2020,7,17,18,4,6,6,9,8,5,5,22,8,99,10,9,12,17,9,7,9,9,9,21,14,8,23,12,6,7,13,10,3,98,20,5,6,16,4,7,18,27,5,12,8,20,23,24,25,8,56,20,10,7,5,9,16,15,8,15,7,7,30,7,3,47,5,8,8,6,6,10,5,10,35,16,7,6,3,0,24,13,13,3,30,11,9,2,12,12,6,3,10,7,44,4,11
27/01/2020,7,19,12,7,6,18,9,6,6,5,21,8,84,10,6,10,25,13,7,23,7,25,22,13,8,17,12,6,6,14,17,5,100,13,5,7,13,4,9,21,28,5,18,8,11,9,0,9,10,54,7,8,9,6,10,20,22,8,12,9,5,32,12,8,56,6,6,6,7,7,8,4,8,34,14,8,7,3,0,27,13,11,13,34,10,11,2,15,12,6,5,11,6,49,5,5
28/01/2020,9,22,13,14,7,23,8,18,12,8,25,10,80,11,8,13,20,25,12,21,6,19,15,12,8,16,24,7,12,19,24,8,58,19,4,8,10,8,53,36,18,12,21,7,21,18,11,13,15,45,13,8,6,12,11,26,20,12,14,11,7,24,28,14,45,10,6,6,8,8,8,7,10,52,12,6,9,6,11,23,11,11,7,30,18,12,3,14,13,7,7,12,7,38,9,13
29/01/2020,10,21,10,19,4,15,8,17,15,10,23,10,80,10,12,11,12,20,10,19,6,30,16,41,7,14,20,8,10,23,17,7,36,24,4,8,11,7,15,37,13,9,16,9,20,23,0,17,14,40,16,11,8,12,8,19,20,8,19,10,8,18,34,8,41,12,8,8,6,7,10,4,9,45,9,10,13,5,3,22,10,12,8,29,17,13,3,12,42,8,10,11,7,31,11,6
30/01/2020,15,22,10,12,6,16,9,18,13,10,22,9,69,10,12,14,12,14,11,21,7,23,14,26,9,18,18,12,14,15,12,10,28,33,4,14,16,14,20,42,15,7,17,12,19,22,0,23,13,38,12,15,7,13,9,19,20,11,20,11,12,17,13,9,100,9,10,10,6,7,11,5,8,53,12,11,13,7,3,27,10,15,16,25,19,16,5,9,33,11,6,13,8,37,9,6
31/01/2020,15,20,12,33,6,23,8,17,11,7,19,9,72,11,16,15,10,14,16,19,10,40,13,18,8,26,17,11,11,13,16,10,24,46,7,15,20,22,18,33,24,7,24,13,36,22,12,21,9,40,15,18,7,16,13,18,26,16,18,12,17,18,11,10,84,9,13,13,8,11,11,4,10,44,17,10,14,8,32,46,10,12,13,28,17,16,3,10,23,18,10,12,9,64,12,16
01/02/2020,10,18,10,12,6,18,7,11,7,10,14,9,63,9,13,13,10,12,12,18,7,23,18,13,6,13,13,7,10,9,21,8,21,36,4,10,17,12,12,22,17,5,18,8,23,17,0,20,10,31,9,12,8,21,14,13,20,6,14,10,12,11,6,7,39,8,13,13,7,8,10,2,8,36,9,6,10,8,6,28,7,12,9,19,8,11,2,8,16,9,7,10,10,43,11,16
02/02/2020,8,14,8,14,5,9,6,11,6,8,12,7,59,8,11,12,7,10,11,12,7,15,8,13,6,10,12,6,11,10,18,8,22,41,3,10,23,8,14,18,16,8,17,8,12,17,42,16,11,28,6,13,6,18,14,13,17,9,11,8,11,10,6,7,34,6,10,10,5,6,11,5,5,34,9,8,11,6,9,20,6,9,4,20,10,9,3,7,16,7,5,8,9,37,8,11
03/02/2020,6,13,6,13,4,15,6,9,5,7,11,6,54,5,8,12,6,11,11,10,8,9,7,10,4,9,9,5,7,7,5,8,18,35,3,7,22,5,11,18,14,6,15,10,15,12,16,13,8,27,6,10,6,14,11,10,14,5,10,6,8,20,6,4,30,5,7,7,5,5,8,2,6,36,8,6,10,4,11,18,6,11,7,15,5,8,4,6,11,6,5,7,6,37,7,8
04/02/2020,5,12,6,13,4,16,9,10,4,8,10,4,36,4,4,10,7,8,14,8,6,11,7,7,4,5,8,5,7,7,11,7,15,25,2,6,18,5,5,16,13,6,15,7,14,10,0,8,5,31,5,8,5,14,9,11,14,9,8,5,12,15,4,4,26,4,7,7,4,5,7,10,4,45,5,4,9,3,12,16,4,11,4,18,6,7,3,5,10,5,3,6,6,30,7,8
05/02/2020,7,11,6,7,4,13,6,15,4,6,10,5,36,5,7,6,5,8,24,7,5,10,11,6,4,7,8,4,6,5,8,6,16,18,2,6,17,4,6,17,6,4,12,6,12,10,12,11,3,34,6,7,3,8,6,9,11,4,6,5,9,5,5,4,27,4,7,7,4,4,5,9,4,61,5,5,9,3,3,14,5,11,9,16,4,6,3,6,9,5,4,6,7,26,10,9
